%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=207161, 2017/11/7 23:7:6.61)
1 40 2.980072e-01 1.004897e+00  3.961420271638375900e-02  3.961420271638375900e-02  7.487844975337296100e-02  4.398984062700636000e-01
2 80 2.961481e-01 1.006940e+00  3.961420271638375900e-02  4.730529781259267000e-02  8.793976594003495600e-02  2.250111857362397700e+01
3 120 2.943866e-01 1.009256e+00  3.961420271638375900e-02  4.972074273199930000e-02  8.617318251051633800e-02  1.706222616346800900e+02
4 160 2.927051e-01 1.012321e+00  3.961420271638375900e-02  4.157869121392560700e-02  9.726233986875756900e-02  3.281862614879166100e+00
5 200 2.910942e-01 1.011860e+00  3.961420271638375900e-02  4.657477699507329300e-02  8.170190146358272100e-02  1.235815547967682400e+00
6 240 2.895407e-01 1.014740e+00  3.961420271638375900e-02  4.401834642733053200e-02  9.243218339518939600e-02  7.782225973071224000e+00
7 280 2.880344e-01 1.015343e+00  3.961420271638375900e-02  4.550413232139052800e-02  7.798710682433773700e-02  7.502576315859400300e+01
8 320 2.865904e-01 1.015169e+00  3.624342642243229300e-02  3.624342642243229300e-02  8.749927993821266000e-02  1.456903050969969500e+02
9 360 2.851777e-01 1.015970e+00  3.624342642243229300e-02  5.478385145457435900e-02  8.968605772388227300e-02  1.046939023079762400e+00
10 400 2.838081e-01 1.017529e+00  3.624342642243229300e-02  3.754440465750157100e-02  7.946412675066150100e-02  6.208663782589113100e+00
11 440 2.824832e-01 1.018929e+00  3.624342642243229300e-02  4.477596320714633000e-02  7.779697688983430700e-02  1.131189435970725100e+00
12 480 2.812014e-01 1.019573e+00  3.504431210408328500e-02  3.504431210408328500e-02  7.516458761668624900e-02  3.244267118642544800e-01
13 520 2.799457e-01 1.021800e+00  3.504431210408328500e-02  3.882665182084684600e-02  7.816141908398302500e-02  1.923988284296498300e+02
14 560 2.787328e-01 1.022274e+00  3.504431210408328500e-02  4.367032507120571100e-02  7.807212298111450300e-02  3.256646091897439800e+00
15 600 2.775560e-01 1.026857e+00  3.504431210408328500e-02  3.986617577385089000e-02  8.999385124649476900e-02  1.080024464847961800e+00
16 640 2.764184e-01 1.026527e+00  3.504431210408328500e-02  4.418342092128842900e-02  7.324280721854750700e-02  2.656006164189510500e+00
17 680 2.753046e-01 1.027497e+00  3.504431210408328500e-02  4.138284729735761800e-02  7.572865880011514500e-02  4.110336533399571800e+00
18 720 2.742218e-01 1.026951e+00  3.504431210408328500e-02  5.166868997251598800e-02  7.687259427647243100e-02  2.901817522799687900e-01
19 760 2.731552e-01 1.027271e+00  3.504431210408328500e-02  3.797314821320110100e-02  7.127754260470825500e-02  4.448092082467507400e-01
20 800 2.721260e-01 1.028653e+00  3.504431210408328500e-02  3.928927847790610100e-02  7.675596427626707500e-02  2.233409015966993000e+00
21 840 2.711323e-01 1.029482e+00  3.072058472314486600e-02  3.072058472314486600e-02  8.446192749188676000e-02  6.570574703644583800e-01
22 880 2.701562e-01 1.030087e+00  3.072058472314486600e-02  4.152632391537130300e-02  7.571894139243785800e-02  2.248112594259704900e+00
23 920 2.692006e-01 1.030277e+00  3.072058472314486600e-02  3.841153672244222000e-02  7.698022950217607600e-02  1.150598417258315300e-01
24 960 2.682666e-01 1.030601e+00  3.072058472314486600e-02  4.101944072081310800e-02  7.620389276316119600e-02  3.110544669508638700e+00
25 1000 2.673450e-01 1.029953e+00  3.072058472314486600e-02  3.906600569713558600e-02  7.627917429364808300e-02  6.742890000722572300e-01
26 1040 2.664496e-01 1.029879e+00  3.072058472314486600e-02  4.757136074251841500e-02  7.256230667664134700e-02  5.004872499623270700e-01
27 1080 2.655657e-01 1.030411e+00  3.072058472314486600e-02  4.658805094278233700e-02  7.544724193094058700e-02  3.300910396939607000e+00
28 1120 2.646980e-01 1.031755e+00  3.072058472314486600e-02  4.110463093952877700e-02  8.069580062489156700e-02  1.421482365950741000e+00
29 1160 2.638447e-01 1.033301e+00  3.072058472314486600e-02  4.467403676686920700e-02  7.033540128160084600e-02  7.356232794346474500e-01
30 1200 2.630179e-01 1.033280e+00  3.072058472314486600e-02  3.632968659640501600e-02  7.720425342521833300e-02  1.803160702957589500e+02
31 1240 2.622161e-01 1.031545e+00  2.967665250678595800e-02  2.967665250678595800e-02  7.099868467379735800e-02  4.768519575320037500e+01
32 1280 2.614361e-01 1.031734e+00  2.967665250678595800e-02  4.902267276223371000e-02  7.340378846391766600e-02  2.681642587486369700e-01
33 1320 2.606716e-01 1.031478e+00  2.967665250678595800e-02  3.484656930801010400e-02  7.260453174319345100e-02  1.340060778514003300e+00
34 1360 2.599295e-01 1.031416e+00  2.967665250678595800e-02  4.090308070978830600e-02  6.843747608590761100e-02  1.693841370218824600e-01
35 1400 2.591978e-01 1.030983e+00  2.967665250678595800e-02  3.732398593522141800e-02  7.416289219614798100e-02  1.893649005032702300e-01
36 1440 2.584752e-01 1.032570e+00  2.967665250678595800e-02  3.703011195512072300e-02  7.284518236329433300e-02  5.860597469468916500e+00
37 1480 2.577580e-01 1.033295e+00  2.967665250678595800e-02  3.252090885256332000e-02  6.242658457821911900e-02  7.361490318956244200e-01
38 1520 2.570405e-01 1.032921e+00  2.967665250678595800e-02  3.371651781202288800e-02  6.116768601290893700e-02  1.321596152142412000e+00
39 1560 2.563300e-01 1.033790e+00  2.967665250678595800e-02  3.908885875362901700e-02  7.027157821303217600e-02  7.267606200010294800e-01
40 1600 2.556299e-01 1.033944e+00  2.967665250678595800e-02  3.386164003854377800e-02  7.976172478763603200e-02  7.260115377788247300e+01
41 1640 2.549472e-01 1.034768e+00  2.967665250678595800e-02  3.402741080763037300e-02  7.187926828790000600e-02  4.956273943599049400e+01
42 1680 2.542782e-01 1.035853e+00  2.967665250678595800e-02  3.288301529728512200e-02  6.755288333855034900e-02  2.410613749432669200e+01
43 1720 2.536255e-01 1.035785e+00  2.967665250678595800e-02  3.533066078142153100e-02  6.256314325215754600e-02  8.626450341283215000e-01
44 1760 2.529773e-01 1.034781e+00  2.967665250678595800e-02  4.078373158117078900e-02  6.772877653999889700e-02  9.438590783888555800e+01
45 1800 2.523359e-01 1.037099e+00  2.792773562737253500e-02  2.792773562737253500e-02  6.363282622645326200e-02  3.777473704199397800e-01
46 1840 2.517021e-01 1.036593e+00  2.792773562737253500e-02  3.530350785361312200e-02  6.465914060305497100e-02  1.038012665086733600e+00
47 1880 2.510767e-01 1.037360e+00  2.792773562737253500e-02  4.430139045577821700e-02  7.911564077737648400e-02  1.076498231544694300e+00
48 1920 2.504594e-01 1.038486e+00  2.792773562737253500e-02  3.616025608556117100e-02  5.905930150361156400e-02  9.988406120246607900e-01
49 1960 2.498664e-01 1.039390e+00  2.792773562737253500e-02  3.529283690661929500e-02  7.229366016305552300e-02  1.192227070858056100e+02
50 2000 2.492822e-01 1.038395e+00  2.792773562737253500e-02  4.022624914537128300e-02  6.539195227313790400e-02  1.157009474665890800e+00
51 2040 2.487104e-01 1.039085e+00  2.792773562737253500e-02  3.138532259973755800e-02  6.810068271525815400e-02  3.003989467821981400e-01
52 2080 2.481560e-01 1.040376e+00  2.792773562737253500e-02  3.933611482722966500e-02  6.656624344382265600e-02  6.000256381960826800e-01
53 2120 2.476055e-01 1.040801e+00  2.792773562737253500e-02  3.452151185104775800e-02  5.973108671249530800e-02  2.192339897029857500e+00
54 2160 2.470688e-01 1.041219e+00  2.792773562737253500e-02  3.475036016228298000e-02  6.024983320456045500e-02  6.158465930060688100e-01
55 2200 2.465409e-01 1.040686e+00  2.792773562737253500e-02  3.457220272215693500e-02  6.542862007198917100e-02  8.077322530977946200e-01
56 2240 2.460219e-01 1.041493e+00  2.792773562737253500e-02  3.358910897655849300e-02  5.626924632250855000e-02  2.304943071503537900e-01
57 2280 2.455051e-01 1.042190e+00  1.925713514426189900e-02  1.925713514426189900e-02  6.496801382432751400e-02  1.121098076229934700e+00
58 2320 2.449997e-01 1.043279e+00  1.925713514426189900e-02  3.718170186137496900e-02  7.594825275021899200e-02  8.297256504176449000e-01
59 2360 2.445067e-01 1.043250e+00  1.925713514426189900e-02  3.852448140021690800e-02  6.597806148263547800e-02  2.361380553040958800e+00
60 2400 2.440170e-01 1.043346e+00  1.925713514426189900e-02  3.572444228656229700e-02  5.826810241361286800e-02  5.095261281787705200e-01
61 2440 2.435308e-01 1.043582e+00  1.925713514426189900e-02  3.394449146430930700e-02  5.397098787175139800e-02  5.253631045568090100e-01
62 2480 2.430528e-01 1.043336e+00  1.925713514426189900e-02  2.961508929632532600e-02  6.257753221570208600e-02  1.798747827305800000e+00
63 2520 2.425769e-01 1.043109e+00  1.925713514426189900e-02  3.144876721305275200e-02  6.702017810584445800e-02  3.281602397972866600e+00
64 2560 2.421104e-01 1.043247e+00  1.925713514426189900e-02  3.431715451381311300e-02  5.968382329418896200e-02  1.259666966233195500e-01
65 2600 2.416444e-01 1.043282e+00  1.925713514426189900e-02  3.164655525560317700e-02  5.505584518381777300e-02  3.951583292095926800e+00
66 2640 2.411863e-01 1.044208e+00  1.925713514426189900e-02  3.472976312298199600e-02  6.194172183595198600e-02  9.736206554282404100e+01
67 2680 2.407368e-01 1.044978e+00  1.925713514426189900e-02  2.955452335484576300e-02  5.899042152257427000e-02  7.544612141465786300e-01
68 2720 2.402970e-01 1.044844e+00  1.925713514426189900e-02  2.807339489147360800e-02  4.799549900009027200e-02  1.921022870708924100e-01
