%  columns="iteration, evaluation, sigma, axis ratio, bestever, best, median, worst fitness function value, further objective values of best" (startseed=211785, 2017/09/15 12:41:23.86)
39 1950 5.908709e-01 1.002410e+00  1.215656278970528300e+00  1.258557096798855100e+00  1.403186960199707100e+00  1.671686775235798500e+00
40 2000 5.906549e-01 1.002382e+00  1.190929848463233100e+00  1.190929848463233100e+00  1.405196638352770500e+00  1.845613777190434800e+00
41 2050 5.904396e-01 1.002457e+00  1.190929848463233100e+00  1.250619440973278300e+00  1.425327179267786200e+00  1.829928157801004500e+00
42 2100 5.902249e-01 1.002468e+00  1.190929848463233100e+00  1.271159682299319600e+00  1.394208791331528900e+00  1.947087049252949300e+00
43 2150 5.900109e-01 1.002489e+00  1.190929848463233100e+00  1.229839985433948300e+00  1.402103042110195200e+00  1.797101259907216000e+00
44 2200 5.897974e-01 1.002515e+00  1.190929848463233100e+00  1.245166993252054600e+00  1.401967525390843200e+00  1.773738841720616800e+00
45 2250 5.895847e-01 1.002539e+00  1.190929848463233100e+00  1.227853400945096500e+00  1.387013659054887600e+00  1.664186930227122600e+00
46 2300 5.893726e-01 1.002507e+00  1.190929848463233100e+00  1.220097083209113100e+00  1.381821017861187200e+00  1.676654619613896500e+00
47 2350 5.891612e-01 1.002639e+00  1.190929848463233100e+00  1.225786432731194000e+00  1.406058177033984200e+00  1.750368760018722300e+00
48 2400 5.889503e-01 1.002700e+00  1.164431371296892800e+00  1.164431371296892800e+00  1.354240167943076700e+00  1.570220420421619500e+00
49 2450 5.887400e-01 1.002767e+00  1.164431371296892800e+00  1.179094722008816200e+00  1.364896753961830200e+00  1.638688698103853100e+00
50 2500 5.885304e-01 1.002875e+00  1.164431371296892800e+00  1.187427902343797200e+00  1.363000384678601900e+00  1.893682559010510900e+00
51 2550 5.883214e-01 1.002941e+00  1.164431371296892800e+00  1.170201836490472300e+00  1.343071214430232800e+00  1.671735558332943800e+00
52 2600 5.881130e-01 1.002936e+00  1.164431371296892800e+00  1.178907384104860300e+00  1.347037507389778500e+00  1.952431939139863700e+00
53 2650 5.879051e-01 1.002933e+00  1.164431371296892800e+00  1.169797089778191700e+00  1.356118800327722700e+00  1.734403523202995500e+00
54 2700 5.876978e-01 1.002972e+00  1.164431371296892800e+00  1.179079941611064700e+00  1.352984220526995300e+00  1.751405523360015200e+00
55 2750 5.874911e-01 1.002991e+00  1.164431371296892800e+00  1.205893153877788200e+00  1.303682461934135000e+00  1.891802306966804400e+00
56 2800 5.872849e-01 1.002949e+00  1.164431371296892800e+00  1.182449394653150700e+00  1.358482168701790700e+00  2.178949899543360500e+00
57 2850 5.870793e-01 1.002936e+00  1.131000125660295700e+00  1.131000125660295700e+00  1.326150171433598800e+00  1.629849928911729400e+00
58 2900 5.868743e-01 1.002888e+00  1.131000125660295700e+00  1.131494896754651400e+00  1.314475877435679500e+00  1.655598791989091500e+00
59 2950 5.866698e-01 1.002927e+00  1.121209072326511600e+00  1.121209072326511600e+00  1.312228702862827700e+00  1.694017726457399900e+00
60 3000 5.864659e-01 1.002868e+00  1.113514698813393500e+00  1.113514698813393500e+00  1.310971137835366100e+00  1.571978546043945500e+00
61 3050 5.862626e-01 1.002895e+00  1.113514698813393500e+00  1.139536532754778000e+00  1.291663118427243400e+00  1.560956920214648000e+00
62 3100 5.860598e-01 1.002978e+00  1.113514698813393500e+00  1.150554557680461900e+00  1.304572693220301400e+00  1.768475489338588100e+00
63 3150 5.858576e-01 1.003039e+00  1.113514698813393500e+00  1.138260445548567900e+00  1.297503132591500700e+00  1.596543492685941900e+00
64 3200 5.856559e-01 1.003012e+00  1.113514698813393500e+00  1.126216769246173100e+00  1.284474994838963100e+00  1.599055339229478800e+00
65 3250 5.854547e-01 1.003032e+00  1.093122440532745800e+00  1.093122440532745800e+00  1.306428392494365200e+00  1.785123801866386200e+00
66 3300 5.852539e-01 1.002972e+00  1.093122440532745800e+00  1.162702103744469600e+00  1.292146206897609700e+00  1.505289481561795700e+00
67 3350 5.850537e-01 1.003045e+00  1.093122440532745800e+00  1.127049670767929600e+00  1.279879258229651200e+00  1.693962496701554100e+00
